https://media.digikey.com/Renders/On%20Semi%20Renders/TO-92-3(StandardBody)  TO-226_bentlead_tmb.jpg,https://media.digikey.com/pdf/Data%20Sheets/Sharp%20PDFs/PQ0(33  50)ES3MXP.pdf,PQ033ES3MXPQ-ND,PQ033ES3MXPQ,Sharp Microelectronics,IC REG LINEAR 3.3V 300MA TO92-3,0,Obsolete,-,Tape & Box (TB),-,Obsolete
https://media.digikey.com/Renders/Texas%20Instr%20Renders/SOT-23-5%20PKG_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps723.pdf,296-27049-2-ND,TPS72301DBVR,Texas Instruments,IC REG LIN NEG ADJ 200MA SOT23-5,12  000 - Immediate,$1.24740,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/SOT-23-5%20PKG_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps723.pdf,296-39479-2-ND,TPS72325DBVR,Texas Instruments,IC REG LIN -2.5V 200MA SOT23-5,6  000 - Immediate,$1.24740,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps72.pdf,296-1361-2-ND,TPS7250QDR,Texas Instruments,IC REG LINEAR 5V 250MA 8SOIC,0  Standard Lead Time 8 Weeks,$0.92205,2  500,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/photos/Texas%20Instr%20Photos/296-SOT-223-5_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps725.pdf,296-27052-5-ND,TPS72518DCQ,Texas Instruments,IC REG LINEAR 1.8V 1A SOT223-6,242 - Immediate,$4.14000,1,Tube  Alternate Packaging,-,Active
https://media.digikey.com/photos/Texas%20Instr%20Photos/296-SOT-223-5_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps725.pdf,296-12694-2-ND,TPS72518DCQR,Texas Instruments,IC REG LINEAR 1.8V 1A SOT223-6,0  Standard Lead Time 8 Weeks,$1.73033,2  500,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TS5B_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps725.pdf,TPS72518KTTR-ND,TPS72518KTTR,Texas Instruments,IC REG LIN 1.8V 1A DDPAK/TO263-5,0  Standard Lead Time 8 Weeks,$2.24266,500  Non-Stock,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/SOT-23-5%20PKG_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps732.pdf,296-32554-2-ND,TPS73201DBVR,Texas Instruments,IC REG LIN POS ADJ 250MA SOT23-5,24  000 - Immediate,$0.63140,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps73.pdf,296-8066-2-ND,TPS7333QDR,Texas Instruments,IC REG LINEAR 3.3V 500MA 8SOIC,5  000 - Immediate,$1.54280,2  500,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/SOT23-5_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps734.pdf,296-25164-2-ND,TPS73433DDCT,Texas Instruments,IC REG LINEAR 3.3V 250MA SOT23-5,750 - Immediate,$0.74176,250,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/SOT23-5_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps73433-q1.pdf,296-36844-2-ND,TPS73433TDDCRQ1,Texas Instruments,IC REG LINEAR 3.3V 250MA SOT23-5,3  000 - Immediate,$0.49560,3  000,Tape & Reel (TR)  Alternate Packaging,Automotive   AEC-Q100,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/974;-8SON-.6-2x2;-;-8_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps735.pdf,296-39484-2-ND,TPS73501DRBR,Texas Instruments,IC REG LIN POS ADJ 500MA 8SON,3  000 - Immediate,$0.60340,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/SOT-23-5%20PKG_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps736.pdf,296-18255-2-ND,TPS73601DBVR,Texas Instruments,IC REG LIN POS ADJ 400MA SOT23-5,0  Standard Lead Time 18 Weeks,$0.89100,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/SOT-23-5%20PKG_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps736.pdf,296-15817-2-ND,TPS73625DBVT,Texas Instruments,IC REG LINEAR 2.5V 400MA SOT23-5,9  500 - Immediate,$1.51800,250,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/SOT-23-5%20PKG_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps736.pdf,296-15817-2-ND,TPS73625DBVT,Texas Instruments,IC REG LINEAR 2.5V 400MA SOT23-5,9  500 - Immediate,$1.51800,250,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/SOT-23-5%20PKG_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps736.pdf,296-27064-2-ND,TPS73633DBVR,Texas Instruments,IC REG LINEAR 3.3V 400MA SOT23-5,0  Standard Lead Time 18 Weeks,$0.89100,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/SOT-23-5%20PKG_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps736.pdf,296-15819-2-ND,TPS73633DBVT,Texas Instruments,IC REG LINEAR 3.3V 400MA SOT23-5,500 - Immediate,$1.51800,250,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/photos/Texas%20Instr%20Photos/296-SOT-223-5_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps736.pdf,296-16914-2-ND,TPS73633DCQR,Texas Instruments,IC REG LIN 3.3V 400MA SOT223-6,9  451 - Immediate,$1.00980,2  500,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/photos/Texas%20Instr%20Photos/296-SOT-223-5_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps737.pdf,296-27066-2-ND,TPS73701DCQR,Texas Instruments,IC REG LIN POS ADJ 1A SOT223-6,35  000 - Immediate,$0.68850,2  500,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/974;-8SON-.6-2x2;-;-8_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps737.pdf,296-27067-2-ND,TPS73701DRBT,Texas Instruments,IC REG LINEAR POS ADJ 1A 8SON,3  500 - Immediate,$1.23200,250,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/20-TSSOP-wide_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps751.pdf,296-2687-5-ND,TPS75333QPWP,Texas Instruments,IC REG LINEAR 3.3V 1.5A 20HTSSOP,323 - Immediate,$5.57000,1,Tube  Alternate Packaging,-,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TS5B_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps755.pdf,296-15992-2-ND,TPS75501KTTT,Texas Instruments,IC REG LINEAR POS ADJ 5A DDPAK,200 - Immediate,$5.89380,50,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TS5B_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps756.pdf,TPS75633KTTR-ND,TPS75633KTTR,Texas Instruments,IC REG LIN 3.3V 5A DDPAK/TO263-5,0,Obsolete,-,Tape & Reel (TR)  Alternate Packaging,-,Obsolete
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TS5B_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps758.pdf,296-15929-2-ND,TPS75833KTTT,Texas Instruments,IC REG LIN 3.3V 3A DDPAK/TO263-5,450 - Immediate,$5.22760,50,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/SOT-23-5%20PKG_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps761.pdf,296-11010-2-ND,TPS76133DBVR,Texas Instruments,IC REG LINEAR 3.3V 100MA SOT23-5,3  000 - Immediate,$0.54460,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/SOT-23-5%20PKG_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps763.pdf,296-11021-2-ND,TPS76333DBVR,Texas Instruments,IC REG LINEAR 3.3V 150MA SOT23-5,9  000 - Immediate,$0.35670,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps766.pdf,296-2725-5-ND,TPS76625D,Texas Instruments,IC REG LINEAR 2.5V 250MA 8SOIC,59 - Immediate,$1.58000,1,Tube  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps766.pdf,296-27078-2-ND,TPS76650DR,Texas Instruments,IC REG LINEAR 5V 250MA 8SOIC,5  000 - Immediate,$0.56000,2  500,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/20-TSSOP-wide_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps767.pdf,296-8076-2-ND,TPS76701QPWPR,Texas Instruments,IC REG LIN POS ADJ 1A 20HTSSOP,0  Standard Lead Time 8 Weeks,$1.67580,2  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps767.pdf,296-2738-5-ND,TPS76733QD,Texas Instruments,IC REG LINEAR 3.3V 1A 8SOIC,2  954 - Immediate,$3.66000,1,Tube  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/296;-4073225-6;-PWP;-28_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps767d3.pdf,296-27079-2-ND,TPS767D301PWPR,Texas Instruments,IC REG LIN POS ADJ 1A 28HTSSOP,6  000 - Immediate,$2.79433,2  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/296;-4073225-6;-PWP;-28_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps767d3.pdf,296-2741-5-ND,TPS767D318PWP,Texas Instruments,IC REG LIN 1.8V/3.3V 1A 28HTSSOP,975 - Immediate,$5.95000,1,Tube  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps768.pdf,296-39494-2-ND,TPS76801QDR,Texas Instruments,IC REG LINEAR POS ADJ 1A 8SOIC,7  500 - Immediate,$1.39650,2  500,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/SOT-23-5%20PKG_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps769.pdf,296-11039-2-ND,TPS76933DBVR,Texas Instruments,IC REG LINEAR 3.3V 100MA SOT23-5,6  000 - Immediate,$0.36960,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/SOT-23-5%20PKG_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps769.pdf,296-2760-2-ND,TPS76933DBVT,Texas Instruments,IC REG LINEAR 3.3V 100MA SOT23-5,3  000 - Immediate,$0.65360,250,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/SOT-23-5%20PKG_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps769.pdf,296-2761-2-ND,TPS76950DBVT,Texas Instruments,IC REG LINEAR 5V 100MA SOT23-5,1  250 - Immediate,$0.65360,250,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/DRV-6-SON%20Pkg_tmb.jpg,https://media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/TPS78225  27  28  30-Q1.pdf,296-25738-2-ND,TPS78230QDRVRQ1,Texas Instruments,IC REG LINEAR 3V 150MA 6SON,0  Standard Lead Time 28 Weeks,$0.35560,3  000,Tape & Reel (TR)  Alternate Packaging,Automotive   AEC-Q100,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/SOT23-5_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps782.pdf,296-24120-2-ND,TPS78233DDCT,Texas Instruments,IC REG LINEAR 3.3V 150MA SOT23-5,0  Standard Lead Time 19 Weeks,$0.58280,250,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/photos/Texas%20Instr%20Photos/296-SOT-223-5_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps786.pdf,296-13760-5-ND,TPS78633DCQ,Texas Instruments,IC REG LINEAR 3.3V 1.5A SOT223-6,2  815 - Immediate,$4.61000,1,Tube  Alternate Packaging,-,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TS5B_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps786.pdf,296-14426-2-ND,TPS78633KTTT,Texas Instruments,IC REG LINEAR 3.3V 1.5A DDPAK,6  000 - Immediate,$3.98480,50,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/SOT-23-5%20PKG_tmb.jpg,http://www.ti.com/lit/ds/sgls160b/sgls160b.pdf,296-15304-2-ND,TPS79133DBVRQ1,Texas Instruments,IC REG LINEAR 3.3V 100MA SOT23-5,0,Discontinued at Digi-Key,-,Tape & Reel (TR)  Alternate Packaging,Automotive   AEC-Q100,Discontinued at Digi-Key
https://media.digikey.com/Renders/Texas%20Instr%20Renders/SOT-23-5%20PKG_tmb.jpg,http://www.ti.com/lit/pdf/slvs337,296-11871-2-ND,TPS79230DBVR,Texas Instruments,IC REG LINEAR 3V 100MA SOT23-5,3  000 - Immediate,$0.56000,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DGN-8-MSOP%20Exp%20Pad%20Pkg_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps794.pdf,296-13527-2-ND,TPS79425DGNR,Texas Instruments,IC REG LINEAR 2.5V 250MA 8MSOP,2  500 - Immediate,$0.88020,2  500,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/photos/Texas%20Instr%20Photos/296-SOT-223-5_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps795.pdf,296-41778-2-ND,TPS79525DCQR,Texas Instruments,IC REG LIN 2.5V 500MA SOT223-6,0  Standard Lead Time 8 Weeks,$1.46300,2  500,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/photos/Texas%20Instr%20Photos/296-SOT-223-5_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps795.pdf,296-13810-2-ND,TPS79533DCQR,Texas Instruments,IC REG LIN 3.3V 500MA SOT223-6,12  500 - Immediate,$1.46300,2  500,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/photos/Texas%20Instr%20Photos/296-SOT-223-5_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps796.pdf,296-13761-2-ND,TPS79601DCQR,Texas Instruments,IC REG LIN POS ADJ 1A SOT223-6,5  000 - Immediate,$1.58403,2  500,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/photos/Texas%20Instr%20Photos/296-SOT-223-5_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps796.pdf,296-13766-2-ND,TPS79633DCQR,Texas Instruments,IC REG LINEAR 3.3V 1A SOT223-6,5  000 - Immediate,$1.58403,2  500,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/SC70_5-pins_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps797.pdf,296-11988-2-ND,TPS79718DCKR,Texas Instruments,IC REG LINEAR 1.8V 50MA SC70-5,18  000 - Immediate,$0.41860,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/SOT23-5_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps799.pdf,296-17776-2-ND,TPS79901DDCR,Texas Instruments,IC REG LIN POS ADJ 200MA SOT23-5,30  000 - Immediate,$0.35670,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/SOT23-5_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps799.pdf,296-17783-2-ND,TPS79933DDCR,Texas Instruments,IC REG LINEAR 3.3V 200MA SOT23-5,18  000 - Immediate,$0.35670,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DGN-8-MSOP%20Exp%20Pad%20Pkg_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps7a30.pdf,296-27750-2-ND,TPS7A3001DGNR,Texas Instruments,IC REG LIN NEG ADJ 200MA 8MSOP,40  000 - Immediate,$1.75560,2  500,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TS5B_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps7a45.pdf,296-24782-2-ND,TPS7A4501KTTR,Texas Instruments,IC REG LINEAR POS ADJ 1.5A DDPAK,8  000 - Immediate,$2.11816,500,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DGN-8-MSOP%20Exp%20Pad%20Pkg_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps7a49.pdf,296-27769-2-ND,TPS7A4901DGNT,Texas Instruments,IC REG LIN POS ADJ 150MA 8MSOP,8  250 - Immediate,$2.05904,250,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/RGW-20-PQFP%20Pkg_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps7a7100.pdf,296-30366-2-ND,TPS7A7100RGWT,Texas Instruments,IC REG LINEAR POS ADJ 1A 20VQFN,0  Standard Lead Time 22 Weeks,$1.84000,250,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/RGW-20-PQFP%20Pkg_tmb.jpg,http://www.ti.com/lit/ds/symlink/tps7a7300.pdf,296-36861-2-ND,TPS7A7300RGWR,Texas Instruments,IC REG LINEAR POS ADJ 3A 20VQFN,0  Standard Lead Time 23 Weeks,$1.66516,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG_tmb.jpg,https://www.torexsemi.com/file/xc6206/XC6206.pdf,893-1238-2-ND,XC6206P252MR-G,Torex Semiconductor Ltd,IC REG LINEAR 2.5V 150MA SOT23,6  000 - Immediate,$0.23635,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223_tmb.jpg,https://www.diodes.com/assets/Datasheets/ZSR.pdf,ZSR500GTR-ND,ZSR500GTA,Diodes Incorporated,IC REG LINEAR 5V 200MA SOT223,10  000 - Immediate,$0.51600,1  000,Tape & Reel (TR)  Alternate Packaging,-,Active
